Symbol	TCGA-44-2657-11	TCGA-50-5939-11	TCGA-55-6979-11	TCGA-55-6970-11	TCGA-55-6984-11	TCGA-44-6777-11	TCGA-44-6146-11	TCGA-44-3396-11
ARL6IP5	9458	6226	5375	7472	17041	8068	6066	17120
TMF1	1705	2334	1459	1932	3816	1346	1922	4181
LRIG1	4578	4367	2519	2913	8370	2764	3753	10296
LRTM1	0	1	0	0	0	0	1	1
RP11-977G19.10	2	0	0	2	2	0	0	0
LIMD1	6187	6119	3081	4872	11503	2949	5431	8973
ZNF660	158	173	63	161	233	81	137	251
NFKBIZ	3927	10766	5688	3393	6046	793	2879	3749
COL8A1	3658	6748	2057	2896	13969	5223	6599	17494
NXPE3	1196	1602	758	1387	2039	1274	1360	3432
GPR128	0	0	0	0	0	0	0	0
MYH15	92	16	195	62	101	65	35	83
PHLDB2	1632	3740	1210	2288	5952	1708	2164	5939
ABHD10	1108	670	545	592	1676	790	612	1507
TAGLN3	7	1	1	2	25	2	0	31
PLA1A	1065	1849	174	736	430	780	385	2445
RABL3	1024	905	485	801	1847	868	773	1759
ADPRH	1793	1896	1098	1417	2604	1369	1240	3881
IGSF11	3	5	2	7	16	3	4	26
ATG3	1856	1424	1068	1430	2845	1423	1176	3242
NR1I2	18	10	4	6	10	3	5	23
BOC	262	295	160	223	224	419	704	1177
SRPRB	2277	1191	805	1070	2503	1540	996	2554
TMEM108	475	600	204	535	595	418	709	1292
AGTR1	121	340	109	261	333	223	263	764
MED12L	41	27	14	43	65	42	36	62
EIF2A	3220	2578	1904	2102	4226	2420	1873	5481
ALDH1L1	44	52	5	25	84	58	12	293
OSBPL11	1527	1919	1121	1421	3426	1416	1296	4151
TRPC1	114	279	84	224	408	135	251	414
NCEH1	2699	2807	2452	1934	5708	2207	1628	7215
SPATA16	0	0	0	0	0	0	0	0
FAM86B2	11	2	2	2	10	3	3	22
LPP	3861	6839	3227	4104	8184	5077	4533	12279
TMEM44	384	414	187	442	714	288	346	974
KIAA0226	2034	1572	967	1269	2525	1086	1552	3076
AMT	324	193	253	286	625	210	234	461
TCTA	2303	1628	918	1327	3484	1734	1353	3642
NICN1	845	621	470	631	1322	594	441	1358
UCN2	3	0	1	0	1	1	0	1
VPRBP	1499	1284	834	1163	2028	1172	1256	3192
MANF	2011	938	781	1136	1535	1391	740	1934
CCDC39	150	86	93	191	800	118	120	572
STXBP5L	1	2	0	0	0	2	1	5
EAF2	495	79	62	125	126	130	78	183
ILDR1	608	373	337	321	1199	444	316	772
TM4SF19	20	9	46	45	26	14	2	50
MUC4	479	58	637	406	1058	512	165	2038
SLIT2	2654	8226	1468	4063	7860	3503	8713	13558
EIF2B5	2107	1224	974	1263	3056	1223	1262	2576
AHSG	4	0	0	1	0	0	0	0
ECE2	207	61	56	41	170	105	57	222
VWA5B2	3	7	10	6	36	12	7	49
DGKQ	1241	746	541	620	1432	663	851	1708
FIP1L1	1278	996	758	773	1536	834	978	2323
SLC26A1	137	60	47	65	150	59	65	188
LYAR	545	553	378	487	1116	541	490	1379
CENPC	891	790	539	637	1152	445	877	1422
EPHA5	0	21	2	5	4	10	3	58
CORIN	316	359	61	340	177	193	115	519
ATP10D	1153	1304	654	1313	1749	797	997	2722
OCIAD2	1030	582	691	632	1957	821	587	1313
SLC10A4	114	77	5	89	75	37	1	128
SLC10A6	13	15	9	17	18	17	10	32
SCD5	1595	2052	1193	1337	5737	1339	1276	2951
PLAC8	1402	1491	594	790	5021	939	693	2174
ENOPH1	1387	982	579	913	2096	956	880	2463
CABS1	0	0	0	0	0	0	0	0
GC	0	0	0	0	1	0	0	0
TRMT10A	247	199	138	188	360	128	128	369
KLHL8	1046	929	686	789	1419	715	748	2247
SNCA	176	296	101	207	415	182	311	939
PYURF	108	90	62	84	192	63	57	174
TBCK	736	958	400	878	1760	615	828	1807
CAMK2D	2786	2220	1913	2221	4512	1859	2238	5315
CISD2	945	716	568	719	1626	734	626	1443
DDIT4L	47	79	18	31	89	57	33	26
ANK2	961	748	459	607	890	605	997	2597
TIFA	1066	1195	815	474	1007	437	358	978
SPATA5	307	354	283	336	549	279	358	781
FABP2	0	2	0	0	1	1	0	0
CCNA2	496	44	64	95	124	107	43	191
METTL14	936	918	585	937	1689	760	812	1537
USP53	1600	3574	1262	2205	2837	1246	2358	5500
SETD7	3316	4803	2015	3475	5601	3428	3796	9494
NAF1	395	504	289	356	693	288	350	985
1-Mar	1250	814	999	901	1394	873	650	1904
SFRP2	280	2334	242	113	400	4958	2943	6611
RPS3A	16661	8704	7163	9348	23562	8829	7115	16345
RNF175	128	84	82	119	248	80	62	196
PDGFC	786	1188	811	772	1710	995	1009	2819
CBR4	683	544	420	546	1160	432	490	956
GLRA3	6	3	0	5	7	3	3	6
CYP4V2	1854	1511	779	1715	2757	900	1839	2965
ROPN1L	234	34	70	59	982	133	25	714
NDUFS6	1390	915	770	718	1935	1059	774	2102
6-Mar	3767	4555	2643	4072	8168	3166	4027	8725
NKD2	788	1067	344	567	778	1102	1010	2353
CDH18	1	0	0	3	0	0	1	0
ADAMTS16	3	91	11	3	6	45	22	24
SRD5A1	483	281	276	292	703	339	363	757
MYO10	2899	6022	1793	3954	5250	2971	4078	9544
FAM105A	2519	3295	1432	2223	6677	1982	2562	8158
RPL37	23397	12618	9739	10058	24261	11296	8976	23844
SKP2	479	333	191	272	658	218	301	532
OSMR	3971	4248	2187	2771	5943	3848	3086	11331
UGT3A1	0	1	2	0	0	5	0	18
PLK2	3291	2207	915	1361	4073	1210	1262	6198
FAM159B	2	1	0	0	2	1	0	3
GZMA	720	117	251	720	570	537	451	912
PIK3R1	2867	3706	2338	3500	5128	3226	5132	11717
HAPLN1	6	10	7	124	48	26	28	114
LHFPL2	2283	1918	2069	3089	3918	1647	1743	8033
SSBP2	1069	963	592	1015	2156	778	906	2212
BHMT	5	7	2	3	2	1	3	7
ANKRD31	6	9	9	16	21	3	9	26
IQGAP2	1299	1286	1282	1588	1512	828	1019	4213
CRHBP	36	16	13	26	57	17	14	37
RASA1	1306	1669	1021	1438	2424	1018	1338	3521
LIX1	4	1	0	19	3	1	0	3
GIN1	262	166	125	188	504	172	217	355
PPIP5K2	1224	1394	1051	1387	2280	830	1053	2571
PAM	6388	7284	4501	5428	15933	7756	6808	16819
BDP1	1004	1697	851	1582	2234	858	1661	3045
GTF2H2	200	94	140	109	150	62	73	156
SLC30A5	2022	1912	1043	1726	3475	1609	1637	3697
BTF3	13354	9074	6326	7579	16397	8249	6573	17971
FBXL17	1134	1424	844	973	1875	983	1033	2457
SPATA9	8	6	9	12	15	8	6	11
TSLP	53	57	25	80	157	68	52	132
TNFAIP8	2478	679	698	1132	1403	918	714	2446
FEM1C	1277	1939	1235	1907	3549	1248	1608	4346
COMMD10	809	665	453	604	1234	578	492	1304
ATG12	1288	1041	767	1247	2378	890	1206	2029
MEGF10	5	12	2	8	9	5	8	21
ADAMTS19	0	3	7	0	2	6	7	16
YIPF5	2120	1991	1132	1685	3884	1663	1656	3871
ARHGAP26	1387	1444	779	1333	1264	910	1229	3135
CXCL14	1873	62	343	257	96	695	340	620
LECT2	0	0	0	0	0	0	0	0
SLC25A48	1	0	0	1	0	0	0	3
DDX46	2117	2118	1552	1876	3081	1719	2080	4337
IL9	0	0	0	0	0	0	0	0
TIMD4	293	7	25	10	365	165	372	70
RNF145	10586	8810	6583	8687	20146	7748	8368	21386
C1QTNF2	105	186	60	107	275	192	245	503
GABRA6	1	0	0	0	0	0	0	1
GABRB2	20	182	23	75	130	96	130	304
FBXO38	1873	1988	1054	1529	3380	1262	1687	4091
SPINK7	4	1	1	6	6	2	4	9
PCYOX1L	514	393	384	385	586	331	317	915
GLRA1	1	1	0	0	2	0	0	1
TNIP1	8539	5779	4093	4614	10803	5232	4792	15243
G3BP1	5803	5434	3481	4611	8356	4353	4495	11268
ZNF300	106	90	59	103	199	46	97	143
N4BP3	356	365	195	367	736	349	606	1363
NHP2	1336	751	509	531	1299	841	632	1711
RMND5B	2016	1324	759	1215	2590	1192	1314	2845
BOD1	1155	812	611	786	1679	689	733	2098
CPLX2	44	3	3	8	33	8	7	147
TENM2	20	109	12	46	76	21	55	95
KCNMB1	151	271	91	209	116	355	97	433
FAM50B	511	302	170	163	924	362	282	928
MYLK4	73	52	41	75	87	36	64	241
FAM217A	1	0	3	8	4	0	3	2
TBC1D7	494	259	276	250	636	211	176	568
FARS2	843	532	479	419	1248	473	284	1207
GFOD1	861	1784	693	1232	1002	745	981	3606
CDKAL1	698	620	369	481	1064	482	471	1423
PSD2	1	10	2	5	4	3	5	12
LRRTM2	17	37	23	41	70	11	25	47
ZMAT2	3526	2124	1753	2035	4403	2585	2064	5363
GFRA3	341	21	104	310	84	80	4	552
KLHL3	267	485	178	311	495	202	339	766
DCDC2	335	658	308	380	1299	333	403	754
SLC17A4	0	0	0	0	0	0	0	1
HIST1H2BA	0	0	0	0	1	0	0	0
KAAG1	2	0	1	0	10	2	1	4
TRIM7	39	56	14	51	65	82	39	91
TRIM41	1657	1095	747	998	2514	1037	1097	2774
HIGD2A	2489	1071	1044	984	2896	1339	878	2671
FAM193B	1068	652	617	1108	2320	446	896	1350
PLA2G7	736	247	951	973	190	167	74	986
TNFRSF21	2130	1626	962	1577	1864	1758	1254	5782
RNF44	3290	2230	1564	1817	3454	1682	1940	4668
MUT	1396	1373	953	1373	2588	1296	1161	2919
RASGEF1C	3	1	0	1	0	2	0	0
DOK3	1990	672	798	719	1350	922	492	2079
ABT1	1535	750	528	705	1759	810	764	1951
PPP1R18	7181	2900	1945	2547	2909	3007	1885	6855
DAAM2	1579	2557	1082	1530	3407	2200	2480	5134
PRIM2	452	198	200	249	483	238	203	534
MLIP	9	6	8	2	2	4	5	16
HMGCLL1	85	182	67	170	294	129	190	265
LGSN	7	8	10	6	101	19	35	15
FGD2	1770	975	783	923	1669	742	678	2469
ANO7	47	60	19	33	36	24	22	72
CRIP3	54	4	5	5	9	4	7	6
TTBK1	14	7	10	4	13	9	9	10
TCTE1	139	22	45	14	463	77	12	485
RPL7L1	3424	2684	1754	2382	5407	2280	2644	5995
NFKBIE	1691	446	673	515	1039	545	368	1079
CYP39A1	229	172	139	241	610	202	182	512
TPBG	336	444	248	388	1029	462	419	1002
PHIP	1813	2597	1921	2435	4899	1435	2488	4097
PRSS35	119	197	51	72	332	102	62	176
MMS22L	268	305	193	216	578	198	266	562
FAXC	140	135	104	82	377	164	152	319
GABRR1	1	1	1	0	2	3	0	0
PNRC1	7939	7805	6295	4452	6969	3235	4090	11483
RARS2	1100	1027	678	979	1854	761	895	2184
SCML4	181	16	96	270	53	45	115	288
TBC1D32	105	105	97	125	210	62	119	195
CLVS2	0	0	0	0	0	1	1	2
GPR6	0	0	0	0	0	0	0	0
RNF217	627	841	603	753	1511	452	831	1449
RSPO3	331	305	51	151	174	322	337	542
ARHGAP18	2977	4068	2276	3869	6067	2689	2713	9405
TAAR2	0	0	0	0	0	0	0	0
TAAR6	0	0	0	0	0	0	0	0
TAAR8	0	0	0	0	0	0	0	0
ABRACL	1099	563	663	797	1427	642	442	1463
TAAR1	1	0	0	1	0	0	0	0
SLC18B1	599	435	378	513	791	279	326	970
MTFR2	88	19	24	30	132	53	39	89
SLC2A12	135	329	70	267	319	269	260	472
SHPRH	334	498	235	441	557	265	479	880
AIG1	1105	1011	570	764	1962	1052	777	1933
DYNLT1	2086	1624	1546	1967	4839	1535	1399	4492
TIAM2	272	191	129	186	473	138	191	351
TMEM181	1689	1842	1045	1831	3284	1513	1687	4135
PNLDC1	6	1	3	5	21	22	2	24
WTAP	3490	2516	2226	2750	5440	2123	2271	5874
ZMYM4	1925	2166	1544	1900	3469	1535	1795	3683
VIP	12	17	10	25	31	7	13	22
C6orf211	1614	1077	955	1228	2816	1288	1118	2327
SLC22A3	2121	1530	2417	1897	3194	1483	1849	2821
VWDE	58	6	26	58	130	58	50	132
GNA12	3971	3102	1828	2165	3847	2575	2678	8042
C7orf50	3614	2004	1212	1153	3589	1755	1119	4326
SDK1	948	819	349	541	822	685	811	1898
CCZ1B	374	110	89	253	488	110	177	347
C7orf26	1431	1105	724	770	1758	764	821	1945
RBAK	593	600	329	597	1352	390	621	1196
CREB5	161	573	213	389	469	331	607	2101
FERD3L	0	0	0	0	0	0	0	0
EGFR	3868	6329	3082	4280	11144	3919	5952	10900
CDCA5	548	53	53	71	114	129	49	208
IGFBP3	4106	3402	679	2075	2381	1289	2171	8562
PURB	2168	3413	1720	2596	4356	1684	2388	5028
IGFBP1	0	2	0	3	3	2	1	28
SSC4D	58	33	20	21	98	43	29	87
MDH2	7243	3955	2748	2762	7406	4172	3073	8936
POMZP3	443	256	80	185	623	305	255	430
GBAS	2486	2240	1517	1948	5978	1671	1786	5073
CCT6A	4622	3314	2282	3026	6511	3194	2690	7549
PSPH	361	222	110	181	677	234	141	746
TRIM50	6	7	3	4	13	5	9	8
ZNF92	335	171	147	239	391	220	200	359
ATXN7L1	431	403	290	348	739	299	388	906
TMEM168	1216	1310	797	1183	2030	837	1130	2097
ASB15	0	0	0	1	3	0	1	1
C7orf43	881	440	464	389	866	301	346	1037
SLC12A9	2360	1422	1129	1154	3117	1479	1273	3634
GIGYF1	2295	1746	1595	1615	3876	1120	1860	3633
TRIM4	2183	1268	946	1269	3267	1311	1341	2880
MEPCE	2728	2335	1816	1956	4092	1625	1928	4352
ZAN	1	0	0	0	38	1	0	0
TMEM209	945	918	476	693	1636	579	757	1783
AGBL3	78	109	40	151	187	63	76	196
STRA8	0	0	0	0	0	1	0	0
ZC3HAV1L	42	76	31	68	81	45	68	184
TMEM140	1764	1227	733	1916	2935	1735	1155	3402
TLK2	1135	1005	769	891	1741	748	987	2146
EPHA1	579	391	298	375	805	332	479	742
NOM1	859	815	484	645	1248	508	685	1677
CNPY1	0	1	0	1	0	0	0	1
NCAPG2	502	326	229	293	460	240	254	705
ASB10	0	0	0	0	0	0	0	0
NLGN4X	69	57	39	166	81	115	58	378
SHROOM2	696	919	433	508	1179	629	679	2726
RAB19	34	11	20	14	42	15	17	31
C7orf55-LUC7L2	1285	1063	803	1134	2405	834	1037	2144
DENND2A	632	1158	407	911	1370	937	1376	3318
TMEM27	107	48	26	157	88	49	45	80
SH3KBP1	4360	2667	1557	2656	3654	2553	2366	6166
TMEM47	1143	3327	684	2258	3096	2022	2015	4899
LANCL3	80	112	113	81	210	52	150	197
SYTL5	27	73	127	166	136	37	78	162
CASK	1613	1653	964	1219	2354	1270	1626	3501
KDM6A	1657	975	1024	1282	2588	1006	913	2987
SPIN2A	4	0	3	2	6	2	4	4
MSN	47388	43655	23422	33013	57566	39589	36107	104515
AKAP4	0	2	0	1	0	0	0	0
CCNB3	16	49	8	52	31	32	22	122
HDAC8	588	458	366	479	1069	447	418	861
SLC16A2	618	904	264	483	600	744	734	1743
CXorf36	1258	3202	810	1022	1044	1269	1529	4902
ZNF157	15	4	2	4	19	2	2	19
ZNF182	342	227	181	297	547	185	214	446
CHST7	367	273	148	126	472	259	215	586
KRBOX4	420	304	215	372	695	232	341	782
NDUFB11	2910	1481	1464	1141	3759	1671	1266	3485
ZNF41	512	572	320	448	789	345	537	996
RAB41	20	11	12	20	46	23	21	30
ZMYM3	1945	1451	1011	1300	3189	1252	1436	2889
TAF1	1690	1838	1039	1495	2525	1205	1690	3510
GPR174	141	5	38	71	24	27	22	82
NONO	11316	7668	5869	6808	13827	7076	6956	17287
CCDC120	719	480	361	372	1115	353	570	1092
LPAR4	2	5	7	4	10	7	8	12
EBP	1806	999	907	971	2846	1798	864	2576
AWAT2	59	14	6	1	7	34	0	68
OGT	3837	2937	3024	6017	7072	1878	4136	6965
SNX12	2274	1876	1206	1556	3401	1895	1691	4313
ITGB1BP2	15	11	6	6	19	31	7	30
IL2RG	5795	1268	2639	2573	2677	2302	1560	4976
ACRC	49	32	24	53	125	12	42	39
ZNF711	100	173	95	160	192	52	139	266
CPXCR1	0	0	0	1	8	6	0	1
DIAPH2	1406	1703	1298	1582	2991	1338	1776	3777
NXF3	131	197	32	276	93	105	72	589
RIPPLY1	1	1	3	3	8	2	2	3
PRPS1	1805	1108	699	888	1924	1141	950	2794
CXorf57	175	194	168	197	816	117	246	469
FRMPD3	67	13	47	44	22	34	68	140
HTR2C	0	1	1	0	57	0	0	0
DOCK11	2277	2885	1447	2011	3731	1942	1958	6277
IGSF1	8	3	1	18	22	9	9	25
ARHGAP36	1	0	0	0	0	0	1	0
GPC3	4667	4737	1788	4713	10687	4875	8927	11504
GPR119	0	0	0	0	0	0	0	0
RBMX	5345	4159	3527	4460	7219	2985	3997	8792
MCPH1	799	687	411	601	1067	553	589	1489
MFHAS1	2276	2369	1590	1735	3445	1278	1861	5140
FBXO25	1429	1585	938	1217	2798	1153	1602	2781
FATE1	6	18	1	2	10	3	3	10
MAGEA4	15	0	0	0	0	1	0	0
NSDHL	1004	687	435	606	1438	928	527	1431
ZNF185	1819	2102	1101	1296	3633	1448	1475	3340
CETN2	2122	1092	975	1091	6100	1654	885	4748
RPL10	63568	29998	24500	24237	55087	30549	25660	69583
CSGALNACT1	1217	1081	422	998	3078	941	1318	2826
ATP6V1B2	6963	5549	5665	6201	9031	5410	4343	14321
CCDC25	1475	1211	735	1039	2394	1034	1047	2557
HMBOX1	649	773	429	782	1162	478	661	1417
CHRNB3	2	1	0	0	0	0	0	2
CHRNA6	3	3	3	2	4	10	3	1
GNRH1	39	24	30	41	94	9	21	44
BIN3	513	380	296	353	739	301	340	857
DOK2	3265	1698	1496	1077	4390	2340	1381	4591
SLC25A37	1362	1526	775	1310	2735	821	1404	2729
CHMP7	3254	1618	1096	883	2799	1559	1502	3703
DOCK5	1159	1703	871	1734	3080	893	1532	3939
STAR	36	5	7	8	23	3	4	23
PROSC	2372	2108	1207	1793	3883	1978	1605	3963
ERLIN2	2257	2253	1097	1734	3953	1768	1717	4799
SNTG1	0	0	0	0	2	0	1	0
PXDNL	49	32	14	36	57	24	18	120
ST18	19	5	11	10	9	6	3	33
RGS20	11	8	10	14	15	3	3	15
TACC1	8753	15265	6533	11298	17294	9272	16218	37009
GOLGA7	2006	1856	1111	1699	3835	1668	1657	3688
PPAPDC1B	1453	708	604	951	1352	729	615	1618
GINS4	146	34	28	39	61	35	25	107
WHSC1L1	2864	2868	1817	2810	4904	1913	2599	5377
DNAJC5B	258	252	274	310	248	91	78	302
CRH	337	4	0	0	4	7	1	2
TRIM55	63	9	2	10	44	31	3	25
ADHFE1	256	226	95	226	623	183	189	466
MRPS28	448	275	220	252	620	284	233	703
PMP2	1	2	1	1	1	2	4	5
LACTB2	906	419	505	507	1431	533	429	1080
PRDM14	1	0	0	1	0	0	0	0
TERF1	849	751	481	688	1421	672	763	1555
RPL7	19033	12505	9040	10854	23919	11350	9143	23338
SLC26A7	27	74	3	31	53	12	40	42
PSKH2	0	1	0	0	0	0	1	1
ATP6V0D2	344	62	413	377	41	73	8	481
SYBU	569	685	1239	740	1403	401	1122	4543
DPYS	53	23	10	34	41	9	5	50
MTDH	5093	5243	2771	4031	7360	3968	4133	10983
LRP12	357	569	291	467	951	482	462	1107
EBAG9	1306	1004	833	958	2377	930	922	2052
RSPO2	330	386	106	447	460	321	389	754
POLR2K	1469	1164	726	1064	2656	1076	943	2297
MAL2	9590	7826	6236	7179	25552	6873	7868	14704
EIF3H	9107	6145	4407	5107	13054	5448	4621	12109
UTP23	718	684	351	607	1254	593	644	1360
NDUFB9	3616	2013	2071	1951	5258	2294	1703	4714
TATDN1	417	336	284	332	753	302	284	707
FAM83A	61	9	24	69	54	36	0	62
GSDMC	99	41	25	23	123	18	18	70
FAM135B	9	7	10	3	9	12	5	22
ZNF7	591	418	291	435	988	332	478	990
ARHGAP39	266	137	114	111	848	160	133	920
SLC39A4	1020	455	388	380	1979	708	520	1319
NAPRT	1726	790	506	533	2503	1177	781	2519
VLDLR	802	1561	770	1221	2363	917	1319	3081
AK3	3118	2970	2047	2179	6496	2419	2549	6291
UHRF2	1064	802	602	1118	1806	589	918	1681
NFIB	2650	4628	2286	3283	6213	3301	3862	10331
CER1	0	2	0	0	0	0	0	1
PLIN2	5460	3922	2904	3831	7414	3391	2072	14091
IFNA5	2	1	0	1	5	0	2	1
HAUS6	560	502	351	505	967	331	468	992
CDKN2B	2453	2781	1194	1957	4728	2221	1843	4283
IFNA16	0	0	0	0	0	0	0	0
CDKN2A	155	107	58	32	122	85	33	476
C9orf72	638	813	689	1001	1727	368	661	1628
IFNK	2	0	1	0	0	0	0	2
ZCCHC7	1055	545	339	511	1083	458	541	1008
FBXO10	308	171	129	134	432	182	130	391
SIGMAR1	2050	1209	698	865	2024	1368	916	2660
CBWD5	146	66	66	140	212	46	113	157
CEP78	537	404	274	535	1060	400	429	899
NTRK2	172	454	73	489	1388	1271	1102	2212
IDNK	241	187	146	183	518	151	134	488
SHC3	1080	1393	828	958	4121	963	2278	2031
AUH	516	415	333	408	1071	334	371	769
HIATL1	3105	2979	1730	2451	5905	2640	2731	7175
C9orf3	1199	1317	598	970	3316	961	1029	2498
RP11-35N6.1	356	419	113	363	309	137	236	314
OR13C4	0	0	0	0	0	0	0	0
ZNF462	567	1092	691	839	2003	650	1210	1694
INIP	1452	1038	751	896	1949	853	890	2062
UGCG	3377	2909	2008	2238	3891	1482	2173	5575
ACTL7B	1	0	0	0	4	0	0	0
SNX30	5928	7736	3802	6604	8219	4425	5239	13291
STOM	18141	18603	10269	17986	26378	19261	14407	54442
GSN	28145	30157	12248	11422	47720	30617	25050	69124
MRRF	880	647	497	675	1301	473	577	1452
NR6A1	218	140	157	171	654	130	230	408
CRB2	88	9	21	16	6	18	14	67
OR5C1	0	0	0	1	2	0	0	0
ALAD	2694	2486	1351	1862	4600	2002	2099	5059
ASTN2	198	90	61	85	246	141	62	547
WDR31	178	132	105	171	521	135	153	423
POLE3	2474	1446	1154	1264	3252	1702	1421	3415
SURF4	12171	7646	5053	6068	13040	8186	6157	18342
GBGT1	675	423	330	375	688	475	257	1021
SURF1	1926	862	846	802	3344	1390	798	1986
SURF2	518	252	191	229	708	285	254	650
SURF6	1537	923	589	805	1816	1102	1232	2972
MED22	1851	1106	764	916	2295	1193	1154	2810
REXO4	977	544	496	539	1347	678	602	1468
RPL7A	43722	21346	17018	17588	41553	21304	16465	44270
GTF3C5	2079	1221	852	924	2741	1203	1257	2932
ASB6	1129	644	546	530	1324	588	616	1686
PTGES2	1705	753	585	519	1347	787	613	1945
NTMT1	592	305	253	261	489	301	260	818
CIZ1	3645	3134	1730	2318	4541	2242	2735	6055
SLC25A25	2425	6024	3547	1692	2769	912	2010	5459
SH3GLB2	3002	1561	1630	1650	4318	1546	1888	3953
FAM73B	871	505	362	451	1293	401	543	1000
PTGES	392	149	123	128	175	268	157	397
LCN2	704	272	123	231	577	518	118	3237
LRSAM1	1077	778	590	717	1727	695	717	1701
HMCN2	281	326	174	172	224	305	392	1832
GPR107	4940	5367	3002	4282	8954	4191	4362	10923
C9orf142	972	477	336	459	940	504	417	1230
IDI2	1	0	0	0	3	0	2	1
INPP5E	599	489	316	444	1125	322	461	1151
LCN9	0	0	0	0	1	0	0	1
SEC16A	5797	5898	3133	4021	7824	3863	4771	12274
DPH7	621	310	236	431	734	292	378	793
NOTCH1	4707	5887	2266	2711	4450	3738	3913	11103
CACNA1B	3	4	1	1	4	0	4	4
NACC2	2064	2562	1003	1425	3015	1869	1916	5101
PROSER2	559	569	349	373	1329	391	530	1576
USP6NL	1507	1456	886	1014	2123	852	1276	2868
COMMD3	671	353	354	534	1219	421	348	904
MSRB2	787	746	423	631	1610	700	510	1383
PDSS1	214	86	78	92	204	121	81	247
FAM171A1	1031	1727	374	675	910	881	901	3014
FAM188A	940	812	534	797	1775	684	738	1604
SLC39A12	0	3	3	1	7	3	1	17
TMEM236	176	188	91	159	93	118	58	325
RSU1	3876	3399	2015	2834	5825	3476	3323	8452
ST8SIA6	155	557	78	282	457	272	442	1123
PARD3	1566	1826	1246	1629	4222	1401	2057	4766
ANKRD30A	0	0	0	0	1	0	0	1
ZEB1	1419	3071	920	2459	2061	2072	1907	5557
FAM13C	186	439	102	284	311	281	402	788
NRBF2	1052	892	685	776	1983	607	649	1386
A1CF	3	1	0	1	2	1	0	1
CDHR1	107	15	10	46	32	37	16	40
LRIT1	0	0	0	0	0	0	1	1
RGR	2	3	0	0	3	4	3	6
POLR3A	879	826	617	667	1468	560	743	1508
HERC4	1303	1252	832	1400	2470	942	1072	2200
C10orf11	820	433	345	449	902	315	352	885
CAMK2G	2114	1868	1078	1462	3208	1462	1569	3371
ADIRF	0	0	0	0	1	0	1	0
GLUD1	5044	4648	2823	4274	9330	4631	4970	11994
ANKRD1	2432	8962	501	4452	774	845	287	3375
HTR7	18	23	22	17	45	15	22	51
RPP30	681	553	394	550	1146	463	446	952
FRA10AC1	673	540	424	660	1272	467	501	900
ADD3	3066	3449	1768	3600	4822	2463	3175	6472
HABP2	938	112	31	183	67	313	41	154
VAX1	0	0	0	0	0	0	0	1
DNAJB12	2924	2525	1595	1749	4083	2016	1875	5090
EIF4EBP2	8494	8569	4884	7456	13401	7096	7159	15256
NPFFR1	57	76	28	150	102	45	49	51
PLEKHS1	251	10	73	52	807	154	10	1776
TCF7L2	1565	1931	1033	1043	3060	1585	1322	4422
MKI67	1919	237	229	372	291	422	221	787
CYP17A1	64	54	27	73	120	78	32	42
INA	16	1	4	1	1	8	0	5
FUOM	749	273	389	239	618	232	163	946
LRRC27	409	283	309	270	987	267	296	624
MTG1	163	86	86	102	224	77	139	195
NKX6-2	4	0	0	0	30	0	0	0
PAOX	401	123	159	174	403	143	125	385
GSTO1	4456	3010	2988	2869	7780	3420	1979	7833
TAF5	203	138	134	160	269	111	163	280
PPRC1	2017	1993	1361	1499	2708	1071	1571	4830
ITPRIP	2248	4653	2808	2093	4746	1605	3431	16980
CNNM2	598	639	357	416	1127	497	529	1374
PDCD11	1958	1296	908	1024	1962	1133	1115	3134
ADAM12	288	129	192	140	107	96	85	252
RGS10	1323	497	722	736	906	538	498	1415
BTBD10	914	857	540	714	1380	662	677	1907
ADM	310	507	289	240	559	298	624	1589
GAS2	40	66	22	131	100	38	37	105
SLC5A12	0	4	0	0	1	0	3	6
LIN7C	1071	1068	981	1147	2275	954	1119	2270
LRRC4C	76	101	31	65	80	68	85	171
IMMP1L	254	195	139	184	452	159	141	331
SAA4	1	0	1	0	1	0	0	2
PGAP2	957	746	435	561	1540	747	735	1170
TUT1	508	294	338	263	626	258	277	723
SCGB1A1	35331	4889	3561	9719	125805	24444	389	102554
SYT8	317	101	45	61	499	282	40	329
ZNF214	92	69	32	67	228	69	81	163
ZNF215	68	20	23	28	38	37	31	62
HSD17B12	3763	3518	1592	3034	8330	4099	2185	9450
APIP	746	711	589	633	1818	940	618	1615
PAMR1	188	146	267	172	368	501	490	1493
DGKZ	3139	1885	1190	1505	2597	1585	1526	4915
EIF3M	3901	2620	2290	2512	5921	2512	2218	5597
TNKS1BP1	7887	9314	4957	6254	13641	7463	8013	22669
GLYAT	0	0	0	0	0	0	2	2
SERPING1	27927	34997	21469	18711	50630	30036	24330	84184
OR5F1	0	0	0	0	0	0	0	0
SSRP1	6049	3848	2755	3080	6398	3472	3364	9325
SLC43A1	671	534	202	391	570	571	498	812
PTPRJ	2783	2506	2291	3027	4084	2351	2374	6185
C11orf49	1328	746	724	691	2559	928	790	2167
ARFGAP2	5045	2971	2288	2596	6511	3070	2857	6888
CELF1	3889	3352	3080	3110	5999	2404	3216	7333
C11orf73	809	427	377	550	1279	489	410	961
CCDC81	59	35	70	30	513	72	30	146
SESN3	3669	2864	2029	2613	4837	2071	2653	4167
ENDOD1	2526	2095	1193	1801	3195	2345	1704	4790
CCDC82	807	954	545	989	1942	610	905	1701
