Symbol	TCGA-44-2657-01	TCGA-50-5939-01	TCGA-55-6979-01	TCGA-55-6970-01	TCGA-55-6984-01	TCGA-44-6777-01	TCGA-44-6146-01	TCGA-44-3396-01
GABRB2	37	11	89	13	18	100	55	70
FBXO38	1742	1311	1118	5027	1140	1702	1739	4667
SPINK7	0	1	0	0	3	0	29	0
PCYOX1L	423	360	379	445	235	492	184	2231
GLRA1	1	0	2	0	0	0	3	3
TNIP1	6755	11917	5407	10869	7985	9014	1250	36340
G3BP1	5759	7393	5845	21169	6000	8622	6530	14248
ZNF300	142	38	327	341	81	101	326	1178
N4BP3	313	310	578	1170	294	591	86	667
NHP2	1759	1123	877	4207	1545	1361	73	4569
RMND5B	1858	1142	1070	4095	920	1276	508	3318
BOD1	1709	1197	1011	2292	599	1204	434	3997
CPLX2	3	280	2	1301	4	4	28	0
TENM2	5	11	13	24	4	18	84	18
KCNMB1	249	97	305	139	31	504	131	543
FAM50B	258	396	194	689	256	346	41	1085
MYLK4	123	46	69	35	27	28	67	73
FAM217A	3	0	0	1	5	0	58	4
TBC1D7	490	476	495	1250	265	313	327	1985
FARS2	611	463	360	1252	367	509	204	1286
GFOD1	351	333	235	666	153	419	626	673
CDKAL1	689	606	911	1670	318	735	866	2073
PSD2	12	7	2	2	1	14	3	18
LRRTM2	10	1	20	14	7	21	1983	13
ZMAT2	3731	2245	2011	4367	2230	3876	457	7281
GFRA3	782	20	212	212	36	34	2	74
KLHL3	195	128	186	195	384	228	729	602
DCDC2	185	44	26	1251	107	49	388	10
SLC17A4	0	0	0	0	0	0	1	1
HIST1H2BA	0	0	0	0	0	1	0	0
KAAG1	2	0	0	7	5	0	4	0
TRIM7	52	383	14	573	454	56	172	48
TRIM41	1493	1653	912	3152	907	1051	413	3968
HIGD2A	1830	1246	1308	6334	1406	1617	241	3170
FAM193B	1722	455	1098	1299	858	508	497	2855
PLA2G7	992	480	1182	2202	136	939	75	2757
TNFRSF21	4180	2747	4915	24019	20272	9305	6188	15632
RNF44	2977	2872	1630	10427	2453	2060	659	6638
MUT	1420	734	1268	6013	878	1498	1056	4036
RASGEF1C	7	12	1	29	0	3	0	0
DOK3	1208	624	1353	954	276	1514	29	2526
ABT1	1666	991	833	2066	843	1009	288	3757
PPP1R18	4742	4285	4436	4670	2306	6028	307	14192
DAAM2	885	314	771	601	168	2424	382	1776
PRIM2	457	229	546	1393	253	458	348	1748
MLIP	11	2	8	5	3	8	11	4
HMGCLL1	148	14	30	71	6	48	115	244
LGSN	213	389	335	7	16	11	10	552
FGD2	1241	434	1126	891	185	1086	154	2084
ANO7	117	147	84	383	68	88	209	226
CRIP3	31	1	5	2	7	1	2	19
TTBK1	20	4	23	26	3	19	1	71
TCTE1	47	3	2	2	52	3	4	25
RPL7L1	3599	2536	2578	12292	3163	3622	1526	10029
NFKBIE	1378	1038	1254	947	818	1716	156	4274
CYP39A1	254	138	124	317	33	80	51	320
TPBG	963	3833	2071	2262	875	1291	1350	8028
PHIP	1772	1392	1694	6869	1052	2211	7472	3495
PRSS35	25	18	3	26	6	33	13	33
MMS22L	323	316	469	729	165	306	945	1472
FAXC	174	164	730	332	104	90	221	1434
GABRR1	5	0	1	0	0	18	1	3
PNRC1	4126	2844	3022	7356	1975	4519	4703	16028
RARS2	1389	650	1037	1870	590	1151	1507	4800
SCML4	172	29	128	135	19	34	130	248
TBC1D32	158	121	118	397	172	104	657	425
CLVS2	0	0	0	0	0	1	5	1
GPR6	0	0	0	1	0	0	0	0
RNF217	471	1180	390	928	614	782	2193	1364
RSPO3	125	2132	87	7295	19	260	33	571
ARHGAP18	2091	1559	2558	3081	1445	5996	2925	5998
TAAR2	0	0	0	0	0	0	0	0
TAAR6	0	0	0	0	0	0	0	0
TAAR8	0	0	0	0	0	0	4	0
ABRACL	1481	1019	1763	2620	716	876	442	6152
TAAR1	0	1	0	0	0	0	5	0
SLC18B1	738	855	611	2263	839	503	792	2345
MTFR2	117	99	167	183	97	74	17	802
SLC2A12	159	66	107	106	30	208	149	708
SHPRH	317	360	242	837	224	341	3096	692
AIG1	1424	2779	1141	2279	704	1246	478	4214
DYNLT1	2163	1908	2906	5576	2303	1801	1236	13043
TIAM2	187	181	204	266	212	211	878	534
TMEM181	1210	4746	1481	6474	4412	2170	13450	5657
PNLDC1	5	2	6	4	3	2	6	7
WTAP	3120	3645	2987	4424	2303	2530	3045	11250
ZMYM4	2653	2291	1898	4933	1589	3114	3734	6652
VIP	3	1	3	5	6	1	36	21
C6orf211	1000	934	1388	3822	712	1576	958	3884
SLC22A3	2724	568	931	1379	1293	401	2196	109
VWDE	115	14	50	46	57	427	56	1248
GNA12	3661	3334	6361	3636	1777	4617	1138	19097
C7orf50	3258	1206	3016	1856	1167	1785	127	9750
SDK1	2061	962	2015	1437	328	1299	192	1940
CCZ1B	407	88	294	628	230	196	354	1357
C7orf26	1167	573	1219	1387	691	882	242	3626
RBAK	724	449	1047	1379	535	824	1799	1696
CREB5	246	155	417	251	124	602	598	705
FERD3L	0	0	0	0	0	0	0	1
EGFR	5784	71676	8846	4832	1971	11709	4871	10577
CDCA5	529	1045	1246	1094	452	435	27	4188
IGFBP3	11927	8736	13411	7708	3324	11107	5626	31538
PURB	2071	1689	4078	3907	1422	2553	5304	13740
IGFBP1	2	8	32	195	100	5	0	39
SSC4D	298	31	60	50	7	51	5	134
MDH2	5494	6055	4456	14033	5407	7666	803	23641
POMZP3	348	191	92	187	235	406	200	596
GBAS	3420	1115	3724	4526	1702	2249	1448	15147
CCT6A	4573	4344	10818	15689	5466	6065	2164	25980
PSPH	523	281	873	566	322	485	93	4815
TRIM50	9	2	3	3	1	1	3	42
ZNF92	546	264	715	638	209	404	885	1467
ATXN7L1	461	269	180	851	271	351	793	517
TMEM168	1238	927	687	3261	990	1019	3258	2996
ASB15	0	0	0	0	1	0	7	0
C7orf43	1033	591	885	1478	697	648	175	4226
SLC12A9	2090	1157	1827	2895	1655	1938	408	10662
GIGYF1	2324	1558	1877	4327	1905	1616	682	6496
TRIM4	1938	1036	1001	3195	1161	2137	1195	4768
MEPCE	1867	2452	1524	4071	1859	2130	282	4847
ZAN	2	0	0	1	13	0	3	3
TMEM209	1065	1165	980	3572	519	1329	753	4497
AGBL3	68	58	117	86	25	81	294	198
STRA8	0	4	1	0	1	0	1	0
ZC3HAV1L	134	223	127	329	155	182	317	656
TMEM140	1154	1009	1014	2170	510	2162	435	3802
TLK2	996	1140	1100	1792	719	1123	1419	3398
EPHA1	761	1164	574	965	1036	616	304	2600
NOM1	823	845	882	1542	619	945	775	2830
CNPY1	0	2	0	0	1	0	6	1
NCAPG2	670	1123	1345	2104	526	1020	549	5403
ASB10	1	0	0	0	0	1	2	0
NLGN4X	47	50	38	99	12	138	65	2398
SHROOM2	576	507	771	653	269	393	572	1611
RAB19	45	70	62	65	51	60	38	243
C7orf55-LUC7L2	991	828	1154	2223	930	1063	2892	3800
DENND2A	329	171	518	446	151	1029	509	763
TMEM27	54	21	235	331	14	407	75	402
SH3KBP1	3321	2400	2417	2771	1872	3707	1659	5384
TMEM47	929	463	628	1063	354	1776	1288	2734
LANCL3	194	11	19	55	84	28	359	49
SYTL5	11	187	256	157	391	348	737	42
CASK	2078	2547	1832	3663	2250	2773	4075	4371
KDM6A	1407	818	1166	2281	1006	1473	2872	3252
SPIN2A	6	4	7	2	2	5	97	21
MSN	25351	32534	26850	42017	17934	56247	4981	52239
AKAP4	0	0	0	1	0	0	0	0
CCNB3	11	28	21	65	18	18	21	28
HDAC8	641	681	489	1217	444	603	865	1909
SLC16A2	494	430	789	548	305	1266	220	2856
CXorf36	486	572	517	954	447	1229	379	1644
ZNF157	11	1	12	5	4	0	4	15
ZNF182	438	315	409	598	199	308	423	914
CHST7	201	95	127	152	63	201	31	372
KRBOX4	506	199	386	387	136	347	430	833
NDUFB11	3036	1983	2482	4075	1858	2814	187	6210
ZNF41	683	374	433	951	328	587	733	1011
RAB41	34	8	20	19	5	17	52	34
ZMYM3	2023	1139	1427	3043	808	2990	501	3630
TAF1	1451	1145	1172	2735	988	2032	3189	3050
GPR174	186	29	62	130	18	62	81	128
NONO	10386	10987	13213	28381	8750	12505	3256	27149
CCDC120	818	1129	778	1225	1013	414	492	2416
LPAR4	2	11	7	9	2	17	7	46
EBP	1469	1820	1732	1942	1778	1182	164	3355
AWAT2	8	3	19	0	7	5	2	6
OGT	7642	1921	5591	7920	3255	2832	10897	17463
SNX12	2363	2326	1987	3153	1878	2506	708	5622
ITGB1BP2	19	1	36	15	5	14	63	102
IL2RG	4121	1486	3196	2956	1922	3657	480	6505
ACRC	50	5	66	20	16	108	120	159
ZNF711	280	48	57	154	297	43	1383	124
CPXCR1	1	0	0	0	0	0	0	1
DIAPH2	745	1055	828	1734	903	1606	3052	2035
NXF3	3	10	11	45	106	14	12	33
RIPPLY1	2	1	1	2	2	1	15	4
PRPS1	1904	1371	1184	1967	834	1659	325	3576
CXorf57	129	40	53	78	40	231	72	176
FRMPD3	94	8	42	83	16	292	52	79
HTR2C	0	0	0	0	0	0	3	571
DOCK11	1123	668	1454	2247	237	2825	1692	2945
IGSF1	66	217	7	7	29	7	14	409
ARHGAP36	4	0	0	0	1	0	1	0
GPC3	3025	380	327	1258	267	935	312	483
GPR119	0	0	0	0	0	0	0	0
RBMX	5786	4250	5321	11862	3553	4833	4030	14557
MCPH1	615	521	579	1687	616	601	1137	1898
MFHAS1	1335	1521	1570	4442	1247	1708	1171	6531
FBXO25	732	566	772	2407	717	880	2800	2992
FATE1	5	10	13	21	9	45	0	61
MAGEA4	36	67	2	0	0	1	0	0
NSDHL	703	840	709	1110	1175	1018	152	2949
ZNF185	1504	1691	1269	2327	2431	1464	676	8297
CETN2	1829	2298	1562	2069	1676	2420	430	8246
RPL10	58255	30914	31222	90303	35770	70047	4349	99328
CSGALNACT1	829	1838	786	2987	585	944	2469	3375
ATP6V1B2	4492	3207	6295	10087	2729	9322	1987	19802
CCDC25	936	918	838	2499	923	999	1035	4660
HMBOX1	315	302	305	1224	381	353	2837	838
CHRNB3	0	1	1	1	0	1	5	2
CHRNA6	24	3	17	25	2	25	8	20
GNRH1	33	4	21	31	35	8	303	97
BIN3	404	297	403	623	606	345	412	2027
DOK2	1160	622	940	659	186	2235	17	1932
SLC25A37	1508	4260	3828	8488	2451	687	2263	17746
CHMP7	1855	1808	1855	4316	1477	1698	749	6588
DOCK5	649	2543	1060	7092	2458	1184	10764	4183
STAR	19	5	9	6	2	10	23	22
PROSC	1465	1350	1913	4041	1601	2303	1782	4940
ERLIN2	2345	2364	1775	6995	2162	1943	2250	6630
SNTG1	0	0	0	1	0	0	4	0
PXDNL	46	14	72	77	44	147	51	324
ST18	15	17	27	15	5	33	52	83
RGS20	8	267	11	138	7	24	67	189
TACC1	3842	2483	3161	8327	1342	6835	10039	9426
GOLGA7	1773	1500	1418	4970	1045	2001	1226	5400
PPAPDC1B	2047	1165	1848	4650	1239	1111	1959	4716
GINS4	134	192	197	513	95	117	31	931
WHSC1L1	2086	1925	2095	7042	2510	2396	9200	6590
DNAJC5B	205	131	165	283	22	367	4	249
CRH	3	0	1	0	0	0	0	1
TRIM55	25	11	3	13	7	141	5	20
ADHFE1	134	20	89	517	51	70	299	226
MRPS28	384	289	302	1304	285	394	163	1071
PMP2	0	0	0	0	0	0	4	0
LACTB2	490	569	1845	3765	1000	872	408	2615
PRDM14	1	0	3	0	1	0	2	0
TERF1	598	657	564	2060	608	879	1119	2012
RPL7	10228	14586	11844	67294	14623	21699	3298	29665
SLC26A7	10	8	7	22	10	10	57	31
PSKH2	0	0	0	0	0	0	0	0
ATP6V0D2	198	117	130	367	39	307	4	296
SYBU	904	309	371	12010	439	299	279	1615
DPYS	23	5	9	33	0	5	20	22
MTDH	5010	6863	3856	22371	4178	9432	5940	16084
LRP12	488	969	272	1455	410	1094	424	3633
EBAG9	1264	735	797	2557	665	1011	587	3207
RSPO2	115	35	18	116	558	13	89	15
POLR2K	2009	1094	1200	4471	1104	1361	1178	7435
MAL2	19609	8195	9593	30590	9607	9021	20801	45091
EIF3H	7432	6120	6129	34759	7018	10819	2040	22286
UTP23	1019	659	634	1808	403	933	939	2356
NDUFB9	5522	2266	2850	7837	2142	2917	414	11004
TATDN1	550	340	401	2365	385	521	585	1603
FAM83A	813	35061	4172	37224	1720	1228	133	28336
GSDMC	194	724	761	420	126	17	17	788
FAM135B	2	2	0	12	20	40	9	11
ZNF7	903	587	665	1967	449	582	795	2363
ARHGAP39	402	893	324	1751	331	214	75	1336
SLC39A4	914	982	611	4391	1805	1372	65	3947
NAPRT	3225	920	811	4911	3567	911	172	7610
VLDLR	324	604	470	1422	746	860	451	2400
AK3	1862	2122	2933	5368	2191	2120	2283	11512
UHRF2	975	698	1457	2603	1102	983	2497	4034
NFIB	1865	1646	3820	2256	2525	2776	8968	5622
CER1	0	0	3	0	0	0	0	1
PLIN2	1402	2362	4394	4531	763	8406	240	10380
IFNA5	0	0	0	0	0	0	0	1
HAUS6	416	422	710	1530	420	572	566	2218
CDKN2B	530	1377	2933	1612	1906	541	2676	2078
IFNA16	0	0	0	0	0	0	0	0
CDKN2A	876	1603	3189	170	1196	146	80	9765
C9orf72	525	430	600	854	380	503	883	1939
IFNK	0	0	1	0	0	0	160	0
ZCCHC7	825	464	806	1790	404	830	968	1865
FBXO10	151	133	164	254	65	160	52	490
SIGMAR1	1366	1488	1773	3654	1943	2027	347	5827
CBWD5	113	54	134	235	199	71	304	310
CEP78	473	390	605	1003	339	491	705	1652
NTRK2	92	61	182	194	100	176	202	81
IDNK	181	74	113	166	101	212	204	538
SHC3	300	224	388	218	81	340	267	731
AUH	347	301	366	1180	302	326	468	1079
HIATL1	2642	3395	3366	5131	2749	2650	3205	7052
C9orf3	1195	772	1154	1114	2015	1376	3303	5559
RP11-35N6.1	10	41	84	201	97	55	107	26
OR13C4	0	0	0	0	0	0	1	0
ZNF462	505	714	723	456	576	689	1791	1442
INIP	1079	917	1445	2087	707	1167	1021	3155
UGCG	2475	3556	3932	5114	3835	2043	8949	7073
ACTL7B	0	0	0	0	1	0	0	0
SNX30	1882	957	1899	4606	666	2231	3168	4142
STOM	8045	13045	10044	15988	3100	8588	7227	22428
GSN	14685	9018	13654	20389	22614	29582	5219	38333
MRRF	611	796	914	1958	1119	593	1250	1851
NR6A1	164	107	226	372	100	95	106	415
CRB2	55	12	22	7	2	23	21	8
OR5C1	0	0	0	0	0	0	4	2
ALAD	1602	1536	1970	2727	1872	1892	995	5606
ASTN2	161	121	111	185	47	142	108	190
WDR31	128	140	174	453	139	197	199	656
POLE3	2641	2624	3119	3050	1531	2187	470	7771
SURF4	9667	12835	11777	19969	11444	15825	4018	34842
GBGT1	468	411	604	930	161	1023	105	1150
SURF1	1686	981	1482	1674	1146	1444	256	3873
SURF2	334	368	476	477	294	339	67	1044
SURF6	1087	1293	1450	1976	1216	1071	388	3205
MED22	1089	1094	1595	1503	953	1046	455	2332
REXO4	668	1228	1176	1402	818	904	184	2030
RPL7A	29120	33467	25357	74708	32801	30891	3467	62684
GTF3C5	1447	1873	1891	2412	1306	1146	289	4469
ASB6	901	1004	1099	1514	1345	696	268	3003
PTGES2	1361	1222	1457	2185	1594	1064	145	3891
NTMT1	493	668	778	1183	1171	495	194	2163
CIZ1	2575	3883	3125	5789	2819	2429	546	7746
SLC25A25	571	1017	821	1786	1779	684	441	3046
SH3GLB2	2685	1344	2384	2022	2601	1112	1067	7405
FAM73B	803	418	828	991	659	313	245	1945
PTGES	730	4875	1770	8024	320	616	134	540
LCN2	893	985	8334	4087	31702	703	2811	20333
LRSAM1	596	735	896	1481	429	811	207	1791
HMCN2	328	75	46	122	108	512	172	105
GPR107	2931	7339	3709	9911	3723	5677	3653	10078
C9orf142	1016	577	841	1036	856	475	29	2293
IDI2	3	1	0	2	0	3	2	0
INPP5E	409	477	616	746	415	300	167	1414
LCN9	0	0	0	0	0	1	0	0
SEC16A	3291	6797	5628	14585	6131	5916	5531	11258
DPH7	712	316	670	734	474	307	331	2238
NOTCH1	1428	1779	1883	5293	1569	3084	506	3797
CACNA1B	30	1	85	150	1	3	13	1
NACC2	674	1984	1255	2140	2070	1369	747	2237
PROSER2	321	1506	695	1416	336	511	369	1668
USP6NL	1169	896	908	3512	1013	1004	3869	4735
COMMD3	849	423	598	1693	450	561	546	2917
MSRB2	599	672	587	1287	523	764	206	3422
PDSS1	134	127	230	481	153	154	127	956
FAM171A1	452	234	325	826	771	682	429	896
FAM188A	774	446	478	2244	417	627	1504	3532
SLC39A12	0	1	2	5	0	6	0	3
TMEM236	57	55	44	65	9	558	84	387
RSU1	2512	2335	2790	6897	1568	4445	1406	9629
ST8SIA6	40	24	20	114	4	17	144	28
PARD3	756	2108	1231	8169	1546	3242	1644	5284
ANKRD30A	0	1	0	5	0	0	5	6
ZEB1	1124	611	1016	1421	647	2085	4718	3039
FAM13C	168	66	125	178	41	249	206	270
NRBF2	876	752	650	1786	625	1065	586	1962
A1CF	0	2	0	3	4	2	30	2
CDHR1	82	11	21	12	10	15	3	57
LRIT1	0	0	0	0	0	0	1	0
RGR	0	0	0	0	0	0	1	0
POLR3A	672	1256	640	3808	803	1152	838	2023
HERC4	1065	2656	1158	6317	1398	1578	4759	2634
C10orf11	259	479	413	935	144	308	579	698
CAMK2G	1516	1778	1630	3911	1125	1506	1270	3519
ADIRF	0	0	0	0	0	0	0	0
GLUD1	3649	4446	3716	11799	5019	5550	5208	10016
ANKRD1	56	312	79	547	41	22	81	129
HTR7	21	108	25	34	3	63	25	75
RPP30	555	639	565	1821	469	687	435	1587
FRA10AC1	386	572	384	1766	415	669	1489	884
ADD3	3280	2468	1764	2956	3552	2923	8524	6255
HABP2	536	19	1172	517	30	555	258	273
VAX1	0	1	0	2	0	0	1	1
DNAJB12	1501	2289	1453	5059	1448	2140	822	3468
EIF4EBP2	4901	5328	4162	13739	5420	7838	8201	11058
NPFFR1	45	22	104	60	18	20	34	89
PLEKHS1	345	25	820	47	942	100	368	355
TCF7L2	848	1004	675	2142	2910	1424	5254	1515
MKI67	1117	3300	3080	9904	2730	2853	653	4352
CYP17A1	4	4	6	31	17	12	10	13
INA	4	27	549	707	0	534	8	10
FUOM	397	326	389	332	186	328	13	815
LRRC27	278	222	269	841	261	250	202	638
MTG1	204	126	237	551	197	64	207	469
NKX6-2	0	0	0	0	5	0	5	0
PAOX	284	95	172	338	169	154	55	335
GSTO1	2906	3604	3723	4669	1782	4192	465	9718
TAF5	150	138	156	476	84	207	196	352
PPRC1	1293	2573	1341	4327	2189	1971	746	3858
ITPRIP	1023	2298	1217	1980	627	2224	711	7008
CNNM2	401	605	238	1272	391	597	1457	771
PDCD11	1142	2002	1185	8754	1678	2187	749	3750
ADAM12	226	1219	1639	941	143	1944	514	9954
RGS10	1134	717	1680	1871	654	1926	240	2325
BTBD10	880	702	885	1823	1296	912	1319	3625
ADM	290	1196	258	504	425	1064	149	13936
GAS2	62	11	80	81	23	22	129	98
SLC5A12	3	3	1	1	1	1	27	23
LIN7C	1346	743	1411	3036	1369	976	5981	3810
LRRC4C	55	29	25	77	12	57	30	145
IMMP1L	303	138	240	422	184	192	485	640
SAA4	2	2	23	4	19	0	1	126
PGAP2	939	704	433	2045	856	568	244	3337
TUT1	588	316	471	557	398	351	94	1879
SCGB1A1	14468	405	78	460	2643	36	26	204
SYT8	918	327	57	48	335	8	111	115
ZNF214	114	46	50	34	56	75	129	268
ZNF215	231	57	79	142	16	138	192	537
HSD17B12	3182	1985	2109	5568	3506	4062	3173	10822
APIP	503	247	660	864	413	777	670	1380
PAMR1	459	56	231	198	113	868	214	714
DGKZ	2310	1647	2528	3640	2185	2163	408	7074
EIF3M	3311	2440	3990	7806	4174	3914	1956	11835
TNKS1BP1	4097	6487	6185	8725	9480	6672	1698	17790
GLYAT	0	0	1	1	1	0	2	1
SERPING1	18977	15809	15355	17807	5431	29916	1548	41998
OR5F1	0	0	0	0	0	0	0	0
SSRP1	4683	7137	5840	9157	4459	6421	955	21183
SLC43A1	622	182	485	370	477	763	162	1432
PTPRJ	2218	1659	2970	3952	3424	4566	4284	4811
C11orf49	1251	598	715	1303	802	775	670	3625
ARFGAP2	3672	2476	2931	4534	2787	2967	863	7292
CELF1	2889	4243	4453	6626	3640	3127	5975	7513
C11orf73	931	568	761	1239	546	729	405	3199
CCDC81	35	18	17	16	52	10	21	39
SESN3	3013	896	1513	2590	530	7569	4252	3466
ENDOD1	2022	1489	2144	4775	1414	8074	2346	16160
CCDC82	682	727	1130	1038	701	769	1966	3237
KLHL35	307	83	189	316	44	180	80	104
TENM4	378	379	577	377	100	2685	578	1926
SERPINH1	9172	9090	9280	10042	4480	17199	895	30488
CAPN5	841	711	529	3575	7514	593	2466	2437
INTS4	823	743	882	1529	518	1080	900	2967
PAK1	2139	2567	3218	4503	4057	4767	2900	10791
RPS3	41958	35153	27129	60146	31084	40526	3893	85685
ZC3H12C	318	1869	489	1249	414	565	1418	1607
TTC12	392	570	224	541	367	265	333	1252
NCAM1	99	54	47	83	28	154	274	81
DRD2	9	2	18	3	4	6	0	13
C11orf52	8	4	3	5	6	3	4	16
HTR3B	3	0	0	86	0	5	2	0
NPAT	1121	722	774	1973	520	1274	2666	2556
ATM	2370	1860	1960	2673	1117	2456	8079	5874
AASDHPPT	1508	1726	1410	2785	869	1944	1397	4587
GLB1L2	1141	1504	922	570	1112	1332	231	1701
SLX4IP	522	199	346	1239	216	505	963	810
LAMTOR1	3707	2838	3013	4730	2215	3627	521	12671
P4HA3	128	319	313	148	71	733	87	794
GRIK4	37	28	28	34	6	28	12	40
ST14	8947	8439	11383	8529	17381	10775	1837	43511
HYOU1	9918	14480	6230	19073	12147	15554	1898	19669
GGTLC1	478	28	381	184	19	805	4	117
ADAM33	134	36	40	22	19	83	58	449
SLC22A8	0	0	0	0	0	1	27	0
CSRP2BP	689	295	621	1049	283	670	353	1367
DAK	1301	1424	1118	2250	1371	1251	302	7856
MTA2	3138	3276	3836	5500	2758	3026	1177	12868
TMEM138	1416	636	1155	1177	675	634	463	4105
FADS1	1097	3808	2444	1434	165	3012	696	6727
TMC2	16	5	2	7	1	1	5	20
ROM1	169	48	72	79	47	117	19	265
EML3	1705	1785	1636	2033	1137	1776	393	6594
INCENP	623	928	997	1611	672	856	162	3307
ZP1	3	6	30	1	0	5	6	158
OOSP2	0	0	0	0	0	0	1	0
MS4A3	6	0	0	2	0	1	0	3
PLCH2	321	43	93	98	186	96	141	337
FRG1B	435	357	218	400	344	459	434	658
CPSF7	3859	2856	2745	4566	1778	2661	1872	10349
MS4A2	506	95	107	291	42	284	206	369
B3GAT3	1560	1778	1207	1179	1215	1340	123	7449
EI24	4289	4968	3514	6890	4815	4881	1833	8730
CCDC15	63	128	122	177	65	103	61	280
CHEK1	357	619	1021	1065	266	360	135	1446
FEZ1	298	153	197	430	99	536	115	902
ESAM	1563	1169	1869	2970	969	3243	353	3366
KIRREL3	23	23	12	18	8	13	68	48
MPZL2	7087	7936	8354	8725	4979	9105	7602	8092
SCN2B	80	29	15	47	7	107	31	95
SIDT2	2122	1841	1582	3105	779	4385	927	4894
TMEM25	824	620	792	544	108	867	119	2171
TAGLN	8826	5126	5220	4651	2704	16169	1134	34340
JPH2	62	202	57	79	39	182	110	193
DUSP15	107	16	12	33	7	11	11	29
COMMD7	2139	1053	1669	3181	1170	1483	487	5531
C20orf144	13	6	11	10	3	8	56	50
KIAA1755	281	121	209	174	49	363	157	719
SPATA25	22	8	29	11	6	5	15	129
OCSTAMP	1	0	0	0	0	1	0	0
DSN1	710	371	1285	1398	320	432	189	2311
SOGA1	1310	1682	1495	4200	902	2321	1434	2320
CNBD2	8	6	2	26	3	10	7	15
SPINT4	0	0	3	0	0	1	42	0
CDH22	9	7	0	6	1	2	5	9
LSM14B	1645	1326	1496	3115	1083	1433	618	4029
YTHDF1	2984	2497	2510	4562	1918	2195	1572	6006
CABLES2	414	464	799	573	219	470	132	1969
ORAOV1	525	290	561	538	499	268	610	1336
GPHA2	8	0	6	1	0	0	8	1
SLC22A9	1	0	0	0	0	0	2	0
TRPT1	1209	563	630	851	782	630	96	4024
NUDT22	1205	726	781	1217	801	842	82	4270
FERMT3	3102	1696	3473	2299	2262	4498	64	6161
PLCB3	1180	2749	1133	3293	3214	1555	617	7621
MRPL49	3884	2058	2134	3046	1396	2043	480	9424
CDC42EP2	211	1399	352	709	1468	336	132	2384
FAU	15868	9033	8623	13606	10070	10819	597	30427
TM7SF2	1230	252	549	962	557	603	56	4779
VPS51	2974	2656	2346	4179	2512	2833	277	6607
TBX6	104	22	100	30	38	52	78	206
PPP4C	4081	3190	3408	4038	3233	3017	387	16768
ALDOA	42188	68983	21522	73369	53971	90023	1925	111535
FAM57B	7	5	8	2	4	16	3	23
DOC2A	59	16	30	6	23	33	10	46
HIRIP3	799	423	744	972	343	762	56	1203
TAOK2	3057	2241	2376	4201	2101	2683	1009	6764
TMEM219	4718	2827	2660	6160	3511	4729	747	11451
HMGA2	81	118	38	6	119	7	591	2842
MMP3	54	21	33	1	121	35	88	585
CNKSR2	122	30	27	105	15	44	217	45
CNTN5	19	4	61	3	16	2	11	97
KLRF1	39	22	21	20	10	28	25	48
CLEC1A	134	85	118	199	84	108	111	340
MKX	38	16	129	13	12	102	19	200
MPP7	831	545	1066	8051	214	918	531	3517
ITGB1	8370	89266	8523	70823	18788	25987	21258	45948
FXYD4	3	9	3	945	7	13	3	1
TRIM48	2	0	0	0	0	0	0	0
OR8K1	0	0	0	0	0	0	0	0
OR5M9	0	0	0	0	0	0	1	0
PCDH15	51	4	7	67	1	5	157	7
CTF1	554	115	228	109	63	194	12	600
CWC15	1598	1153	1565	2194	972	1685	659	4587
FCGR1A	350	309	514	398	32	1108	4	1113
ARID5B	2510	2595	2099	5365	1793	2792	2865	7324
KLHL1	0	0	0	0	0	1	0	0
CDH8	11	1	16	7	0	30	11	57
DCUN1D2	474	267	317	417	322	181	622	1122
TMCO3	2567	3846	1749	2536	3262	2523	2445	8049
TMEM218	547	479	387	785	434	670	497	1366
TIRAP	302	289	232	875	318	402	382	689
N6AMT2	180	121	108	396	127	180	83	509
LATS2	982	1324	842	1842	581	1941	1455	3663
SAP18	3747	1863	2732	5823	3556	3528	1519	10619
LPHN3	59	39	19	107	19	131	466	191
KIAA1328	210	124	139	685	99	217	421	847
FAM124A	84	125	101	155	55	181	74	246
MIA2	0	4	14	111	7	5	65	3
CTAGE5	157	242	158	561	258	125	639	487
HNMT	2338	1419	1590	3716	2191	3136	1692	3849
LYPD1	47	42	1764	104	44	37	28	2318
LYPD6B	177	135	132	285	1005	22	1685	220
PDCD4	2453	1589	1771	5741	1075	2215	2368	4451
ADRA2A	407	111	170	522	2346	1318	762	1081
GPM6A	122	76	36	244	17	23	192	78
WDR17	39	19	37	61	33	16	126	374
SPATA4	22	6	3	3	15	1	4	46
VEGFC	227	939	302	1053	75	570	96	944
CCDC102B	195	211	420	741	126	464	724	1201
CD226	319	125	440	636	47	244	453	614
CNDP1	6	12	6	298	2	0	9	11
FSIP1	20	19	7	32	21	10	92	59
DLG2	161	224	185	219	47	698	376	926
CCDC83	1	0	1	0	1	0	14	4
RGS18	155	73	220	356	22	243	130	550
PRSS23	2968	25895	5676	3904	1502	9249	2347	21369
MTMR12	1822	1709	1107	6833	1025	4104	1691	3413
PPP1R1C	117	21	255	193	72	6	370	132
C11orf53	8	1	0	3	96	1	126	2
CCT5	6311	7468	6280	32133	6033	17814	1353	20342
FAM173B	660	340	420	2138	369	958	457	1845
DOCK1	1922	2839	1645	7510	1253	3799	4887	3700
DIXDC1	537	724	377	1476	199	1251	1116	1313
DLAT	1470	2316	1869	6777	1199	2142	1168	5116
